File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,CHW Pump Power,CW Pump Power,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Electricity:Facility [J](Hourly)
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ03,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,843717.5,857863.39,0,1141299.43,0,282000.96,429660.37,407169.4,0,0,0,0,0,474376.13,0,0,0,43737.51,0,0,0,0,0,0,274234.13,0,0,2886647309
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ03,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,10950.58,,0,512931.86,463682.79,0,831153.37,0,196388.59,298154.68,330680.98,0,0,0,0,0,586119.61,0,0,0,0,0,0,0,0,0,0,115365.85,0,0,1839746474
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ03,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,13192.32,,0,640621.67,857863.39,0,1141299.43,0,281879.76,362697.66,395674.19,0,0,0,0,0,475848.68,0,0,0,43737.51,0,0,0,0,0,0,274225.19,0,0,2856525134
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ03,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1354102.27,1274541.22,0,3553012.2,0,961650.83,777050.52,838990.18,0,0,0,0,0,659898.58,0,0,0,127428.8,0,0,0,0,0,0,736827.76,0,0,7009378007
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ03,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,37661.79,0,840697.29,857863.39,0,1141299.43,0,282003.87,150437.7,298600.29,0,0,0,0,0,474442.27,0,0,0,43737.51,0,0,0,0,0,0,274231.44,0,0,2845682141
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ03,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,129283.32,201226.15,0,282049.05,0,85252.77,48485.1,52786.26,0,0,0,0,0,96219.5,0,0,0,65854.75,0,0,0,0,0,0,125821.11,0,0,520894343.7
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ03,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,659021.84,463682.79,0,831153.37,0,197112.21,337401.53,334139.48,0,0,0,0,0,584868.59,0,0,0,0,0,0,0,0,0,0,115362.01,0,0,2228735758
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ03,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,31261.98,0,655963.13,463682.79,0,831153.37,0,197143.89,101454.87,206490.13,0,0,0,0,0,585002.18,0,0,0,0,0,0,0,0,0,0,115362.24,0,0,2191241248
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ03,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,27586.45,,0,1162877.98,1274541.22,0,3553012.2,0,961418.86,729199.7,836810.06,0,0,0,0,0,659235.87,0,0,0,127428.8,0,0,0,0,0,0,736924.92,0,0,6166011687
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ03,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,835.53,,0,15031.61,23792.96,0,29466.65,0,108007.51,21058.21,24931.66,0,0,0,0,0,2134.87,0,0,0,0,0,0,0,0,0,0,4672.57,0,0,145230055
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ03,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,78754.51,0,1347651.36,1274541.22,0,3553012.2,0,961625.85,157649.83,339211.44,0,0,0,0,0,659868.38,0,0,0,127428.8,0,0,0,0,0,0,736827.26,0,0,6880698232
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ03,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,21107.22,23792.96,0,29466.65,0,108007.51,24143.58,25081.45,0,0,0,0,0,2134.87,0,0,0,0,0,0,0,0,0,0,4672.57,0,0,178317451.9
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ03,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,7757.24,,0,339927.31,774617.57,0,436518,0,155279.25,205847.71,235920.33,0,0,0,0,0,221051.37,0,0,0,0,0,0,0,0,0,0,176276.55,0,0,2147948462
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ03,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,22145.57,0,366485.69,774617.57,0,436518,0,155619.53,47161.35,101751.12,0,0,0,0,0,221654.49,0,0,0,0,0,0,0,0,0,0,176275.63,0,0,2121130274
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ03,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,2385.29,0,21037.44,23792.96,0,29466.65,0,108007.51,5439.1,7901.81,0,0,0,0,0,2134.87,0,0,0,0,0,0,0,0,0,0,4672.57,0,0,174099998.6
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,2033.53,,0,189702.68,197273.03,0,258328.15,0,356150.54,54698.69,61652.56,0,0,0,0,0,96092.79,0,0,0,64094.3,0,0,0,0,0,0,223736.85,0,0,898779457.3
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1052302.42,350734.07,0,936314.72,0,302778.87,387501.12,375052.25,0,0,0,0,0,241256.76,0,0,0,68627.6,0,0,0,0,0,0,467639.62,0,0,2640714494
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,5805.39,0,213572.28,197273.03,0,258328.15,0,356126.63,16097.78,30722.39,0,0,0,0,0,95086.52,0,0,0,64094.3,0,0,0,0,0,0,223732.19,0,0,956440908.9
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,213996.07,197273.03,0,258328.15,0,356130.41,58263.06,61747.1,0,0,0,0,0,95078.36,0,0,0,64094.3,0,0,0,0,0,0,223737.47,0,0,958950010.7
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,12231.88,,0,655947.11,350734.07,0,936314.72,0,302702.38,338380.67,368208.93,0,0,0,0,0,239822.39,0,0,0,68627.6,0,0,0,0,0,0,467655.91,0,0,2340744855
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,14055.21,,0,1059237.4,857863.39,0,1141299.43,0,408310.52,393915.62,421047.26,0,0,0,0,0,761755.93,0,0,0,43737.51,0,0,0,0,0,0,264801.9,0,0,3067806763
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,34919.87,0,1049017.43,350734.07,0,936314.72,0,302761.23,139577.43,279152.97,0,0,0,0,0,241192.85,0,0,0,68627.6,0,0,0,0,0,0,467625.06,0,0,2607692521
SWHC008-03 VSD Central Plant_Ex/runs/CZ03/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ03,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,367753.03,774617.57,0,436518,0,155619.12,220897.79,236734.82,0,0,0,0,0,221653.6,0,0,0,0,0,0,0,0,0,0,176273.27,0,0,2144746728
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1281382.86,857863.39,0,1141299.43,0,408832.32,459336.49,434017.05,0,0,0,0,0,756645.85,0,0,0,43737.51,0,0,0,0,0,0,264819.11,0,0,3188566820
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,82173.87,0,2234235.76,1274541.22,0,3553012.2,0,1116581.6,235021.91,422838.17,0,0,0,0,0,959868.5,0,0,0,127428.8,0,0,0,0,0,0,711150.58,0,0,7892779783
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,40125.19,0,1278701.59,857863.39,0,1141299.43,0,408858.45,188205.35,335286.4,0,0,0,0,0,756723.99,0,0,0,43737.51,0,0,0,0,0,0,264797.16,0,0,3168146636
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1851.81,,0,174429.07,201226.15,0,282049.05,0,107767.93,50184.59,56279.53,0,0,0,0,0,122582.35,0,0,0,65854.75,0,0,0,0,0,0,121502.94,0,0,583731707.9
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,5286.59,0,198703.32,201226.15,0,282049.05,0,107775.91,14033.96,27147.01,0,0,0,0,0,122621.54,0,0,0,65854.75,0,0,0,0,0,0,121501.74,0,0,620575438.6
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,992564.75,463682.79,0,831153.37,0,239044.8,361824.29,354389.98,0,0,0,0,0,659208.88,0,0,0,0,0,0,0,0,0,0,111405.58,0,0,2598505635
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,33296.29,0,989941.15,463682.79,0,831153.37,0,239047.7,131419.96,235608.11,0,0,0,0,0,659115.16,0,0,0,0,0,0,0,0,0,0,111407.28,0,0,2583417387
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,28784.2,,0,1872044.56,1274541.22,0,3553012.2,0,1116630.24,773661.84,869141.36,0,0,0,0,0,960721.94,0,0,0,127428.8,0,0,0,0,0,0,711166.81,0,0,7208099784
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,11663.16,,0,776258.03,463682.79,0,831153.37,0,237916.34,321924.67,351750.42,0,0,0,0,0,660793.36,0,0,0,0,0,0,0,0,0,0,111413.01,0,0,2079662155
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,881.16,,0,30457.02,23792.96,0,29466.65,0,114175.89,22421.13,26269.29,0,0,0,0,0,1512.21,0,0,0,0,0,0,0,0,0,0,4532.7,0,0,175803107.4
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ04,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,8402.17,,0,601918.79,774617.57,0,436518,0,227722.95,226963.14,254338.42,0,0,0,0,0,365689.2,0,0,0,0,0,0,0,0,0,0,170226.58,0,0,2499802878
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2239727.37,1274541.22,0,3553012.2,0,1116583.68,827118.47,870753.01,0,0,0,0,0,959903.91,0,0,0,127428.8,0,0,0,0,0,0,711143.03,0,0,7981100328
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,46514.86,23792.96,0,29466.65,0,114175.89,25971.74,26466.6,0,0,0,0,0,1512.21,0,0,0,0,0,0,0,0,0,0,4532.7,0,0,214495443.1
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,198903.67,201226.15,0,282049.05,0,107776.8,52666.57,56317.69,0,0,0,0,0,122620.53,0,0,0,65854.75,0,0,0,0,0,0,121504.58,0,0,632554332.4
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,23986.72,0,627310.32,774617.57,0,436518,0,227850.51,70961.24,127024.64,0,0,0,0,0,366892.04,0,0,0,0,0,0,0,0,0,0,170226.91,0,0,2455358144
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ05,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,30638.23,0,749012.37,350734.07,0,936314.72,0,266554.96,113779.21,238529.86,0,0,0,0,0,174568.66,0,0,0,68627.6,0,0,0,0,0,0,485029.56,0,0,1356310831
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ04,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,628032.76,774617.57,0,436518,0,227947.19,243210.32,255170.51,0,0,0,0,0,366984.51,0,0,0,0,0,0,0,0,0,0,170225.79,0,0,2495454713
SWHC008-03 VSD Central Plant_Ex/runs/CZ04/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ04,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,2515.55,0,46411.24,23792.96,0,29466.65,0,114175.89,7784.1,10573.42,0,0,0,0,0,1512.21,0,0,0,0,0,0,0,0,0,0,4532.7,0,0,213150534.6
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ05,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1788.49,,0,131942.71,197273.03,0,258328.15,0,339317.52,47911.04,52827.53,0,0,0,0,0,87103.84,0,0,0,64094.3,0,0,0,0,0,0,231751.7,0,0,571901939.3
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ05,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,10732.08,,0,487269.87,350734.07,0,936314.72,0,265376.12,296767.78,314972.77,0,0,0,0,0,174010.48,0,0,0,68627.6,0,0,0,0,0,0,485036.03,0,0,1285481925
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ05,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,26189.72,,0,1375926.8,1274541.22,0,3553012.2,0,1006477.67,697994.6,768567.51,0,0,0,0,0,713377.11,0,0,0,127428.8,0,0,0,0,0,0,736986.39,0,0,4020376071
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ05,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,5105.82,0,142777.78,197273.03,0,258328.15,0,339281.83,11712.9,26230.32,0,0,0,0,0,86781.65,0,0,0,64094.3,0,0,0,0,0,0,231753.73,0,0,602011907.4
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ05,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,143176.57,197273.03,0,258328.15,0,339199.07,50884.88,52968.49,0,0,0,0,0,86772.98,0,0,0,64094.3,0,0,0,0,0,0,231754.21,0,0,612506684
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ05,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4641.45,0,144278.69,201226.15,0,282049.05,0,92325.68,10120.06,22523.5,0,0,0,0,0,98950.22,0,0,0,65854.75,0,0,0,0,0,0,125829.2,0,0,408650054.5
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ05,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,74767.08,0,1533669.79,1274541.22,0,3553012.2,0,1006786.88,174017.14,357570.46,0,0,0,0,0,713691.88,0,0,0,127428.8,0,0,0,0,0,0,737086.05,0,0,4313326725
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ05,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1538907.94,1274541.22,0,3553012.2,0,1006780.59,744643.87,772137.32,0,0,0,0,0,713677.18,0,0,0,127428.8,0,0,0,0,0,0,737105.79,0,0,4515714731
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ05,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,751986.42,350734.07,0,936314.72,0,266540.97,340674.72,321506.57,0,0,0,0,0,174570.44,0,0,0,68627.6,0,0,0,0,0,0,485023.24,0,0,1439173653
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ05,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,36319.09,0,928993.88,857863.39,0,1141299.43,0,335163.5,154254.22,288684.98,0,0,0,0,0,550921.99,0,0,0,43737.51,0,0,0,0,0,0,274268.92,0,0,2124895677
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ05,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1625.83,,0,137589.26,201226.15,0,282049.05,0,92196.65,43869.57,48104.78,0,0,0,0,0,98909.75,0,0,0,65854.75,0,0,0,0,0,0,125833.97,0,0,401477152.1
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ05,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,30217.01,0,705503.14,463682.79,0,831153.37,0,215349.71,103775.32,199212.9,0,0,0,0,0,552292.57,0,0,0,0,0,0,0,0,0,0,115375.09,0,0,1717553981
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ05,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,930837.04,857863.39,0,1141299.43,0,335155.77,414983.88,385179.78,0,0,0,0,0,550907.19,0,0,0,43737.51,0,0,0,0,0,0,274262.61,0,0,2197433984
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ05,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,12722,,0,746068.58,857863.39,0,1141299.43,0,334214.35,353347.86,372901.58,0,0,0,0,0,558437.56,0,0,0,43737.51,0,0,0,0,0,0,274268.4,0,0,2144230419
SWHC008-03 VSD Central Plant_Ex/runs/CZ05/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ05,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,707575.81,463682.79,0,831153.37,0,215335.88,325439.74,313913.12,0,0,0,0,0,552413.28,0,0,0,0,0,0,0,0,0,0,115377.59,0,0,1773001110
