File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh)
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ13/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ13,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:17",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,26.28,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3504.84,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ13/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ13,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:25",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,25.67,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3422.53,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ13/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ13,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:21",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,25.47,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3396.24,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ13/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ13,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:22",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,24.91,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3320.56,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ13/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ13,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:24",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,31.63,0.0,1577.07,687.53,457.71,4132.7,0.0,319.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4228.7,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ13/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ13,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:23",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,31.96,0.0,1577.07,687.53,457.71,4132.7,0.0,319.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4272.51,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ13/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ13,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:22",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,32.22,0.0,1577.07,687.53,457.71,4132.7,0.0,319.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4308.41,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:26",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,27.06,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3642.37,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:33",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,27.06,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3642.37,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:26",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,25.29,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3403.78,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:33",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,24.7,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3324.67,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:31",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,24.52,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3299.4,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:31",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,23.98,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3226.64,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:33",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,29.98,0.0,2126.01,687.53,457.71,4132.7,0.0,442.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4037.35,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:31",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,30.29,0.0,2126.01,687.53,457.71,4132.7,0.0,442.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4078.65,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ14/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ14,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:32",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,30.54,0.0,2126.01,687.53,457.71,4132.7,0.0,442.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4112.49,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:36",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,25.2,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3404.01,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:14",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,25.2,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3404.01,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:36",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,23.59,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3186.15,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:05",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,23.06,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3113.91,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:40",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,22.88,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3090.83,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:41",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,22.39,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3024.4,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:24",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,26.86,0.0,3236.73,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3627.36,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:34",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,27.12,0.0,3236.73,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3663.27,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ15/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ15,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:42",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,27.34,0.0,3236.73,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3692.68,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 09:55",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,37.17,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3979.93,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 08:46",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,37.17,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3979.93,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 09:45",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,35.18,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3711.98,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 08:34",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,34.53,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3623.14,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 09:36",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,34.31,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3594.75,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 09:27",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,33.71,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3513.05,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 08:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,42.35,0.0,832.82,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.03,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4683.23,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 09:08",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,42.71,0.0,832.82,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.03,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4733.03,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_Ex/runs/CZ16/SFm&1&DXGF&Ex&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ16,SFm,1,DXGF,Ex,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 09:17",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,43.02,0.0,832.82,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.03,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4773.82,0.0,0.0
SWWH013-04 Tankless Water Heater_SFm_New/runs/CZ01/SFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ01,SFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 10:53",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,32.46,0.0,0.04,687.53,457.71,4132.7,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.35,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4201.17,0.0,0.0
