File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh)
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ02/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ02,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:34",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,30.11,0.0,123.03,687.53,457.71,4132.7,0.0,32.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.01,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3893.18,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,30.51,0.0,31.6,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4111.87,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,30.79,0.0,31.6,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4150.38,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,30.05,0.0,31.6,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4049.67,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:43",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,30.79,0.0,31.6,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4150.38,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:43",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,29.9,0.0,31.6,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4029.47,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:44",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,25.36,0.0,31.6,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3416.2,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,31.68,0.0,31.62,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4270.1,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,31.61,0.0,31.62,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4261.23,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:56",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,31.88,0.0,31.62,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4297.0,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,31.29,0.0,31.62,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4217.56,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:52",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,31.23,0.0,31.62,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4208.96,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:52",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,27.28,0.0,31.62,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3676.41,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:52",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,33.32,0.0,31.63,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4491.95,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,32.55,0.0,31.63,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4387.93,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,32.42,0.0,31.63,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4369.66,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,31.89,0.0,31.63,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4298.45,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,31.7,0.0,31.63,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4272.5,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ03/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ03,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 15:56",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,28.78,0.0,31.63,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3878.24,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,29.6,0.0,234.81,687.53,457.71,4132.7,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3980.94,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,29.87,0.0,234.81,687.53,457.71,4132.7,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4017.88,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,29.15,0.0,234.81,687.53,457.71,4132.7,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3921.28,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 16:03",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,29.87,0.0,234.81,687.53,457.71,4132.7,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4017.88,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 16:03",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,29.01,0.0,234.81,687.53,457.71,4132.7,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3901.91,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 16:04",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,24.66,0.0,234.81,687.53,457.71,4132.7,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3313.62,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,30.73,0.0,234.9,687.53,457.71,4132.7,0.0,55.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4133.46,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,30.66,0.0,234.9,687.53,457.71,4132.7,0.0,55.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4124.95,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 16:17",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,30.92,0.0,234.9,687.53,457.71,4132.7,0.0,55.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4159.27,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,30.35,0.0,234.9,687.53,457.71,4132.7,0.0,55.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4083.04,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 16:13",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,30.29,0.0,234.9,687.53,457.71,4132.7,0.0,55.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4074.79,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 16:13",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,26.51,0.0,234.9,687.53,457.71,4132.7,0.0,55.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3563.83,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 16:13",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,32.3,0.0,234.98,687.53,457.71,4132.7,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4346.59,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,31.56,0.0,234.98,687.53,457.71,4132.7,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4246.78,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_Ex/runs/CZ04/DMo&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ04,DMo,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 16:53",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,135.06,2.15,31.43,0.0,234.98,687.53,457.71,4132.7,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4229.25,0.0,0.0
