ver,pa,bldgtype,bldgloc,bldgvint,wt_vint,era
DEER2019,Any,Asm,CZ01,1975,0.491,Old
DEER2019,Any,Asm,CZ01,1985,0.233,Old
DEER2019,Any,Asm,CZ01,1996,0.158,Old
DEER2019,Any,Asm,CZ01,2003,0.071,Ex
DEER2019,Any,Asm,CZ01,2007,0.035,Ex
DEER2019,Any,Asm,CZ01,2011,0.035,Ex
DEER2019,Any,Asm,CZ01,2015,0.026,Ex
DEER2019,Any,Asm,CZ01,2017,0.026,Rec
DEER2023,Any,Asm,CZ01,2020,0.018,Rec
DEER2023,Any,Asm,CZ01,2023,0.009,New
DEER2019,Any,Asm,CZ02,1975,5.202,Old
DEER2019,Any,Asm,CZ02,1985,2.346,Old
DEER2019,Any,Asm,CZ02,1996,1.186,Old
DEER2019,Any,Asm,CZ02,2003,0.597,Ex
DEER2019,Any,Asm,CZ02,2007,0.269,Ex
DEER2019,Any,Asm,CZ02,2011,0.269,Ex
DEER2019,Any,Asm,CZ02,2015,0.202,Ex
DEER2019,Any,Asm,CZ02,2017,0.202,Rec
DEER2023,Any,Asm,CZ02,2020,0.134,Rec
DEER2023,Any,Asm,CZ02,2023,0.067,New
DEER2019,Any,Asm,CZ03,1975,29.94,Old
DEER2019,Any,Asm,CZ03,1985,8.93,Old
DEER2019,Any,Asm,CZ03,1996,5.631,Old
DEER2019,Any,Asm,CZ03,2003,3.032,Ex
DEER2019,Any,Asm,CZ03,2007,1.046,Ex
DEER2019,Any,Asm,CZ03,2011,1.046,Ex
DEER2019,Any,Asm,CZ03,2015,0.784,Ex
DEER2019,Any,Asm,CZ03,2017,0.784,Rec
DEER2023,Any,Asm,CZ03,2020,0.522,Rec
DEER2023,Any,Asm,CZ03,2023,0.261,New
DEER2019,Any,Asm,CZ04,1975,13.005,Old
DEER2019,Any,Asm,CZ04,1985,7.296,Old
DEER2019,Any,Asm,CZ04,1996,3.172,Old
DEER2019,Any,Asm,CZ04,2003,1.566,Ex
DEER2019,Any,Asm,CZ04,2007,0.795,Ex
DEER2019,Any,Asm,CZ04,2011,0.795,Ex
DEER2019,Any,Asm,CZ04,2015,0.597,Ex
DEER2019,Any,Asm,CZ04,2017,0.597,Rec
DEER2023,Any,Asm,CZ04,2020,0.398,Rec
DEER2023,Any,Asm,CZ04,2023,0.199,New
DEER2019,Any,Asm,CZ05,1975,1.983,Old
DEER2019,Any,Asm,CZ05,1985,1.102,Old
DEER2019,Any,Asm,CZ05,1996,0.491,Old
DEER2019,Any,Asm,CZ05,2003,0.243,Ex
DEER2019,Any,Asm,CZ05,2007,0.131,Ex
DEER2019,Any,Asm,CZ05,2011,0.131,Ex
DEER2019,Any,Asm,CZ05,2015,0.097,Ex
DEER2019,Any,Asm,CZ05,2017,0.097,Rec
DEER2023,Any,Asm,CZ05,2020,0.064,Rec
DEER2023,Any,Asm,CZ05,2023,0.032,New
DEER2019,Any,Asm,CZ06,1975,38.308,Old
DEER2019,Any,Asm,CZ06,1985,20.363,Old
DEER2019,Any,Asm,CZ06,1996,10.073,Old
DEER2019,Any,Asm,CZ06,2003,4.977,Ex
DEER2019,Any,Asm,CZ06,2007,3.124,Ex
DEER2019,Any,Asm,CZ06,2011,3.124,Ex
DEER2019,Any,Asm,CZ06,2015,2.342,Ex
DEER2019,Any,Asm,CZ06,2017,2.342,Rec
DEER2023,Any,Asm,CZ06,2020,1.562,Rec
DEER2023,Any,Asm,CZ06,2023,0.781,New
DEER2019,Any,Asm,CZ07,1975,3.896,Old
DEER2019,Any,Asm,CZ07,1985,5.952,Old
DEER2019,Any,Asm,CZ07,1996,3.888,Old
DEER2019,Any,Asm,CZ07,2003,1.935,Ex
DEER2019,Any,Asm,CZ07,2007,1.142,Ex
DEER2019,Any,Asm,CZ07,2011,1.142,Ex
DEER2019,Any,Asm,CZ07,2015,0.856,Ex
DEER2019,Any,Asm,CZ07,2017,0.856,Rec
DEER2023,Any,Asm,CZ07,2020,0.572,Rec
DEER2023,Any,Asm,CZ07,2023,0.286,New
DEER2019,Any,Asm,CZ08,1975,56.735,Old
DEER2019,Any,Asm,CZ08,1985,29.819,Old
DEER2019,Any,Asm,CZ08,1996,14.824,Old
DEER2019,Any,Asm,CZ08,2003,7.329,Ex
DEER2019,Any,Asm,CZ08,2007,4.568,Ex
DEER2019,Any,Asm,CZ08,2011,4.568,Ex
DEER2019,Any,Asm,CZ08,2015,3.426,Ex
DEER2019,Any,Asm,CZ08,2017,3.426,Rec
DEER2023,Any,Asm,CZ08,2020,2.284,Rec
DEER2023,Any,Asm,CZ08,2023,1.142,New
DEER2019,Any,Asm,CZ09,1975,38.377,Old
DEER2019,Any,Asm,CZ09,1985,18.807,Old
DEER2019,Any,Asm,CZ09,1996,10.565,Old
DEER2019,Any,Asm,CZ09,2003,5.205,Ex
DEER2019,Any,Asm,CZ09,2007,2.956,Ex
DEER2019,Any,Asm,CZ09,2011,2.956,Ex
DEER2019,Any,Asm,CZ09,2015,2.218,Ex
DEER2019,Any,Asm,CZ09,2017,2.218,Rec
DEER2023,Any,Asm,CZ09,2020,1.48,Rec
DEER2023,Any,Asm,CZ09,2023,0.74,New
DEER2019,Any,Asm,CZ10,1975,9.86,Old
DEER2019,Any,Asm,CZ10,1985,21.472,Old
DEER2019,Any,Asm,CZ10,1996,13.2,Old
DEER2019,Any,Asm,CZ10,2003,11.506,Ex
DEER2019,Any,Asm,CZ10,2007,6.425,Ex
DEER2019,Any,Asm,CZ10,2011,6.425,Ex
DEER2019,Any,Asm,CZ10,2015,4.82,Ex
DEER2019,Any,Asm,CZ10,2017,4.82,Rec
DEER2023,Any,Asm,CZ10,2020,3.214,Rec
DEER2023,Any,Asm,CZ10,2023,1.607,New
DEER2019,Any,Asm,CZ11,1975,2.968,Old
DEER2019,Any,Asm,CZ11,1985,1.919,Old
DEER2019,Any,Asm,CZ11,1996,1.142,Old
DEER2019,Any,Asm,CZ11,2003,0.582,Ex
DEER2019,Any,Asm,CZ11,2007,0.324,Ex
DEER2019,Any,Asm,CZ11,2011,0.324,Ex
DEER2019,Any,Asm,CZ11,2015,0.243,Ex
DEER2019,Any,Asm,CZ11,2017,0.243,Rec
DEER2023,Any,Asm,CZ11,2020,0.162,Rec
DEER2023,Any,Asm,CZ11,2023,0.081,New
DEER2019,Any,Asm,CZ12,1975,12.779,Old
DEER2019,Any,Asm,CZ12,1985,7.629,Old
DEER2019,Any,Asm,CZ12,1996,3.643,Old
DEER2019,Any,Asm,CZ12,2003,2.069,Ex
DEER2019,Any,Asm,CZ12,2007,1.04,Ex
DEER2019,Any,Asm,CZ12,2011,1.04,Ex
DEER2019,Any,Asm,CZ12,2015,0.78,Ex
DEER2019,Any,Asm,CZ12,2017,0.78,Rec
DEER2023,Any,Asm,CZ12,2020,0.52,Rec
DEER2023,Any,Asm,CZ12,2023,0.26,New
DEER2019,Any,Asm,CZ13,1975,9.221,Old
DEER2019,Any,Asm,CZ13,1985,6.92,Old
DEER2019,Any,Asm,CZ13,1996,4.829,Old
DEER2019,Any,Asm,CZ13,2003,1.92,Ex
DEER2019,Any,Asm,CZ13,2007,1.213,Ex
DEER2019,Any,Asm,CZ13,2011,1.213,Ex
DEER2019,Any,Asm,CZ13,2015,0.909,Ex
DEER2019,Any,Asm,CZ13,2017,0.909,Rec
DEER2023,Any,Asm,CZ13,2020,0.608,Rec
DEER2023,Any,Asm,CZ13,2023,0.304,New
DEER2019,Any,Asm,CZ14,1975,3.815,Old
DEER2019,Any,Asm,CZ14,1985,3.922,Old
DEER2019,Any,Asm,CZ14,1996,2.363,Old
DEER2019,Any,Asm,CZ14,2003,1.783,Ex
DEER2019,Any,Asm,CZ14,2007,0.989,Ex
DEER2019,Any,Asm,CZ14,2011,0.989,Ex
DEER2019,Any,Asm,CZ14,2015,0.741,Ex
DEER2019,Any,Asm,CZ14,2017,0.741,Rec
DEER2023,Any,Asm,CZ14,2020,0.496,Rec
DEER2023,Any,Asm,CZ14,2023,0.248,New
DEER2019,Any,Asm,CZ15,1975,2.911,Old
DEER2019,Any,Asm,CZ15,1985,6.767,Old
DEER2019,Any,Asm,CZ15,1996,4.121,Old
DEER2019,Any,Asm,CZ15,2003,3.838,Ex
DEER2019,Any,Asm,CZ15,2007,2.134,Ex
DEER2019,Any,Asm,CZ15,2011,2.134,Ex
DEER2019,Any,Asm,CZ15,2015,1.6,Ex
DEER2019,Any,Asm,CZ15,2017,1.6,Rec
DEER2023,Any,Asm,CZ15,2020,1.066,Rec
DEER2023,Any,Asm,CZ15,2023,0.533,New
DEER2019,Any,Asm,CZ16,1975,2.49,Old
DEER2019,Any,Asm,CZ16,1985,2.732,Old
DEER2019,Any,Asm,CZ16,1996,1.827,Old
DEER2019,Any,Asm,CZ16,2003,1.186,Ex
DEER2019,Any,Asm,CZ16,2007,0.674,Ex
DEER2019,Any,Asm,CZ16,2011,0.674,Ex
DEER2019,Any,Asm,CZ16,2015,0.506,Ex
DEER2019,Any,Asm,CZ16,2017,0.506,Rec
DEER2023,Any,Asm,CZ16,2020,0.338,Rec
DEER2023,Any,Asm,CZ16,2023,0.169,New
DEER2019,Any,ECC,CZ01,1975,1.298,Old
DEER2019,Any,ECC,CZ01,1985,0.236,Old
DEER2019,Any,ECC,CZ01,1996,0.119,Old
DEER2019,Any,ECC,CZ01,2003,0.043,Ex
DEER2019,Any,ECC,CZ01,2007,0.032,Ex
DEER2019,Any,ECC,CZ01,2011,0.032,Ex
DEER2019,Any,ECC,CZ01,2015,0.024,Ex
DEER2019,Any,ECC,CZ01,2017,0.024,Rec
DEER2023,Any,ECC,CZ01,2020,0.016,Rec
DEER2023,Any,ECC,CZ01,2023,0.008,New
DEER2019,Any,ECC,CZ02,1975,2.853,Old
DEER2019,Any,ECC,CZ02,1985,0.685,Old
DEER2019,Any,ECC,CZ02,1996,0.397,Old
DEER2019,Any,ECC,CZ02,2003,0.387,Ex
DEER2019,Any,ECC,CZ02,2007,0.151,Ex
DEER2019,Any,ECC,CZ02,2011,0.151,Ex
DEER2019,Any,ECC,CZ02,2015,0.113,Ex
DEER2019,Any,ECC,CZ02,2017,0.113,Rec
DEER2023,Any,ECC,CZ02,2020,0.076,Rec
DEER2023,Any,ECC,CZ02,2023,0.038,New
DEER2019,Any,ECC,CZ03,1975,15.601,Old
DEER2019,Any,ECC,CZ03,1985,2.662,Old
DEER2019,Any,ECC,CZ03,1996,2.083,Old
DEER2019,Any,ECC,CZ03,2003,1.643,Ex
DEER2019,Any,ECC,CZ03,2007,0.574,Ex
DEER2019,Any,ECC,CZ03,2011,0.574,Ex
DEER2019,Any,ECC,CZ03,2015,0.43,Ex
DEER2019,Any,ECC,CZ03,2017,0.43,Rec
DEER2023,Any,ECC,CZ03,2020,0.286,Rec
DEER2023,Any,ECC,CZ03,2023,0.143,New
DEER2019,Any,ECC,CZ04,1975,3.418,Old
DEER2019,Any,ECC,CZ04,1985,0.886,Old
DEER2019,Any,ECC,CZ04,1996,0.501,Old
DEER2019,Any,ECC,CZ04,2003,0.53,Ex
DEER2019,Any,ECC,CZ04,2007,0.203,Ex
DEER2019,Any,ECC,CZ04,2011,0.203,Ex
DEER2019,Any,ECC,CZ04,2015,0.152,Ex
DEER2019,Any,ECC,CZ04,2017,0.152,Rec
DEER2023,Any,ECC,CZ04,2020,0.102,Rec
DEER2023,Any,ECC,CZ04,2023,0.051,New
DEER2019,Any,ECC,CZ05,1975,2.602,Old
DEER2019,Any,ECC,CZ05,1985,0.676,Old
DEER2019,Any,ECC,CZ05,1996,0.383,Old
DEER2019,Any,ECC,CZ05,2003,0.402,Ex
DEER2019,Any,ECC,CZ05,2007,0.155,Ex
DEER2019,Any,ECC,CZ05,2011,0.155,Ex
DEER2019,Any,ECC,CZ05,2015,0.117,Ex
DEER2019,Any,ECC,CZ05,2017,0.117,Rec
DEER2023,Any,ECC,CZ05,2020,0.08,Rec
DEER2023,Any,ECC,CZ05,2023,0.04,New
DEER2019,Any,ECC,CZ06,1975,16.178,Old
DEER2019,Any,ECC,CZ06,1985,5.165,Old
DEER2019,Any,ECC,CZ06,1996,3.507,Old
DEER2019,Any,ECC,CZ06,2003,2.056,Ex
DEER2019,Any,ECC,CZ06,2007,0.908,Ex
DEER2019,Any,ECC,CZ06,2011,0.908,Ex
DEER2019,Any,ECC,CZ06,2015,0.682,Ex
DEER2019,Any,ECC,CZ06,2017,0.682,Rec
DEER2023,Any,ECC,CZ06,2020,0.456,Rec
DEER2023,Any,ECC,CZ06,2023,0.228,New
DEER2019,Any,ECC,CZ07,1975,3.617,Old
DEER2019,Any,ECC,CZ07,1985,3.151,Old
DEER2019,Any,ECC,CZ07,1996,1.792,Old
DEER2019,Any,ECC,CZ07,2003,1.584,Ex
DEER2019,Any,ECC,CZ07,2007,0.473,Ex
DEER2019,Any,ECC,CZ07,2011,0.473,Ex
DEER2019,Any,ECC,CZ07,2015,0.355,Ex
DEER2019,Any,ECC,CZ07,2017,0.355,Rec
DEER2023,Any,ECC,CZ07,2020,0.236,Rec
DEER2023,Any,ECC,CZ07,2023,0.118,New
DEER2019,Any,ECC,CZ08,1975,27.006,Old
DEER2019,Any,ECC,CZ08,1985,8.47,Old
DEER2019,Any,ECC,CZ08,1996,5.616,Old
DEER2019,Any,ECC,CZ08,2003,3.28,Ex
DEER2019,Any,ECC,CZ08,2007,1.456,Ex
DEER2019,Any,ECC,CZ08,2011,1.456,Ex
DEER2019,Any,ECC,CZ08,2015,1.092,Ex
DEER2019,Any,ECC,CZ08,2017,1.092,Rec
DEER2023,Any,ECC,CZ08,2020,0.726,Rec
DEER2023,Any,ECC,CZ08,2023,0.363,New
DEER2019,Any,ECC,CZ09,1975,17.811,Old
DEER2019,Any,ECC,CZ09,1985,3.101,Old
DEER2019,Any,ECC,CZ09,1996,2.599,Old
DEER2019,Any,ECC,CZ09,2003,1.592,Ex
DEER2019,Any,ECC,CZ09,2007,0.65,Ex
DEER2019,Any,ECC,CZ09,2011,0.65,Ex
DEER2019,Any,ECC,CZ09,2015,0.488,Ex
DEER2019,Any,ECC,CZ09,2017,0.488,Rec
DEER2023,Any,ECC,CZ09,2020,0.326,Rec
DEER2023,Any,ECC,CZ09,2023,0.163,New
DEER2019,Any,ECC,CZ10,1975,5.578,Old
DEER2019,Any,ECC,CZ10,1985,3.689,Old
DEER2019,Any,ECC,CZ10,1996,2.433,Old
DEER2019,Any,ECC,CZ10,2003,2.517,Ex
DEER2019,Any,ECC,CZ10,2007,0.993,Ex
DEER2019,Any,ECC,CZ10,2011,0.993,Ex
DEER2019,Any,ECC,CZ10,2015,0.744,Ex
DEER2019,Any,ECC,CZ10,2017,0.744,Rec
DEER2023,Any,ECC,CZ10,2020,0.494,Rec
DEER2023,Any,ECC,CZ10,2023,0.247,New
DEER2019,Any,ECC,CZ11,1975,3.496,Old
DEER2019,Any,ECC,CZ11,1985,0.564,Old
DEER2019,Any,ECC,CZ11,1996,0.579,Old
DEER2019,Any,ECC,CZ11,2003,0.556,Ex
DEER2019,Any,ECC,CZ11,2007,0.233,Ex
DEER2019,Any,ECC,CZ11,2011,0.233,Ex
DEER2019,Any,ECC,CZ11,2015,0.175,Ex
DEER2019,Any,ECC,CZ11,2017,0.175,Rec
DEER2023,Any,ECC,CZ11,2020,0.116,Rec
DEER2023,Any,ECC,CZ11,2023,0.058,New
DEER2019,Any,ECC,CZ12,1975,4.858,Old
DEER2019,Any,ECC,CZ12,1985,0.977,Old
DEER2019,Any,ECC,CZ12,1996,0.778,Old
DEER2019,Any,ECC,CZ12,2003,0.799,Ex
DEER2019,Any,ECC,CZ12,2007,0.318,Ex
DEER2019,Any,ECC,CZ12,2011,0.318,Ex
DEER2019,Any,ECC,CZ12,2015,0.239,Ex
DEER2019,Any,ECC,CZ12,2017,0.239,Rec
DEER2023,Any,ECC,CZ12,2020,0.16,Rec
DEER2023,Any,ECC,CZ12,2023,0.08,New
DEER2019,Any,ECC,CZ13,1975,6.142,Old
DEER2019,Any,ECC,CZ13,1985,1.406,Old
DEER2019,Any,ECC,CZ13,1996,1.246,Old
DEER2019,Any,ECC,CZ13,2003,1.259,Ex
DEER2019,Any,ECC,CZ13,2007,0.575,Ex
DEER2019,Any,ECC,CZ13,2011,0.575,Ex
DEER2019,Any,ECC,CZ13,2015,0.432,Ex
DEER2019,Any,ECC,CZ13,2017,0.432,Rec
DEER2023,Any,ECC,CZ13,2020,0.288,Rec
DEER2023,Any,ECC,CZ13,2023,0.144,New
DEER2019,Any,ECC,CZ14,1975,1.671,Old
DEER2019,Any,ECC,CZ14,1985,0.952,Old
DEER2019,Any,ECC,CZ14,1996,0.671,Old
DEER2019,Any,ECC,CZ14,2003,0.683,Ex
DEER2019,Any,ECC,CZ14,2007,0.285,Ex
DEER2019,Any,ECC,CZ14,2011,0.285,Ex
DEER2019,Any,ECC,CZ14,2015,0.215,Ex
DEER2019,Any,ECC,CZ14,2017,0.215,Rec
DEER2023,Any,ECC,CZ14,2020,0.142,Rec
DEER2023,Any,ECC,CZ14,2023,0.071,New
DEER2019,Any,ECC,CZ15,1975,1.292,Old
DEER2019,Any,ECC,CZ15,1985,0.784,Old
DEER2019,Any,ECC,CZ15,1996,0.544,Old
DEER2019,Any,ECC,CZ15,2003,0.588,Ex
DEER2019,Any,ECC,CZ15,2007,0.246,Ex
DEER2019,Any,ECC,CZ15,2011,0.246,Ex
DEER2019,Any,ECC,CZ15,2015,0.184,Ex
DEER2019,Any,ECC,CZ15,2017,0.184,Rec
DEER2023,Any,ECC,CZ15,2020,0.124,Rec
DEER2023,Any,ECC,CZ15,2023,0.062,New
DEER2019,Any,ECC,CZ16,1975,3.014,Old
DEER2019,Any,ECC,CZ16,1985,1.764,Old
DEER2019,Any,ECC,CZ16,1996,1.229,Old
DEER2019,Any,ECC,CZ16,2003,1.317,Ex
DEER2019,Any,ECC,CZ16,2007,0.559,Ex
DEER2019,Any,ECC,CZ16,2011,0.559,Ex
DEER2019,Any,ECC,CZ16,2015,0.42,Ex
DEER2019,Any,ECC,CZ16,2017,0.42,Rec
DEER2023,Any,ECC,CZ16,2020,0.278,Rec
DEER2023,Any,ECC,CZ16,2023,0.139,New
DEER2019,Any,EPr,CZ01,1975,0.431,Old
DEER2019,Any,EPr,CZ01,1985,0.113,Old
DEER2019,Any,EPr,CZ01,1996,0.058,Old
DEER2019,Any,EPr,CZ01,2003,0.047,Ex
DEER2019,Any,EPr,CZ01,2007,0.018,Ex
DEER2019,Any,EPr,CZ01,2011,0.018,Ex
DEER2019,Any,EPr,CZ01,2015,0.013,Ex
DEER2019,Any,EPr,CZ01,2017,0.013,Rec
DEER2023,Any,EPr,CZ01,2020,0.008,Rec
DEER2023,Any,EPr,CZ01,2023,0.004,New
DEER2019,Any,EPr,CZ02,1975,3.55,Old
DEER2019,Any,EPr,CZ02,1985,0.451,Old
DEER2019,Any,EPr,CZ02,1996,0.514,Old
DEER2019,Any,EPr,CZ02,2003,0.333,Ex
DEER2019,Any,EPr,CZ02,2007,0.105,Ex
DEER2019,Any,EPr,CZ02,2011,0.105,Ex
DEER2019,Any,EPr,CZ02,2015,0.079,Ex
DEER2019,Any,EPr,CZ02,2017,0.079,Rec
DEER2023,Any,EPr,CZ02,2020,0.052,Rec
DEER2023,Any,EPr,CZ02,2023,0.026,New
DEER2019,Any,EPr,CZ03,1975,15.07,Old
DEER2019,Any,EPr,CZ03,1985,1.104,Old
DEER2019,Any,EPr,CZ03,1996,1.609,Old
DEER2019,Any,EPr,CZ03,2003,0.958,Ex
DEER2019,Any,EPr,CZ03,2007,0.313,Ex
DEER2019,Any,EPr,CZ03,2011,0.313,Ex
DEER2019,Any,EPr,CZ03,2015,0.235,Ex
DEER2019,Any,EPr,CZ03,2017,0.235,Rec
DEER2023,Any,EPr,CZ03,2020,0.156,Rec
DEER2023,Any,EPr,CZ03,2023,0.078,New
DEER2019,Any,EPr,CZ04,1975,6.786,Old
DEER2019,Any,EPr,CZ04,1985,0.813,Old
DEER2019,Any,EPr,CZ04,1996,1.141,Old
DEER2019,Any,EPr,CZ04,2003,0.72,Ex
DEER2019,Any,EPr,CZ04,2007,0.211,Ex
DEER2019,Any,EPr,CZ04,2011,0.211,Ex
DEER2019,Any,EPr,CZ04,2015,0.159,Ex
DEER2019,Any,EPr,CZ04,2017,0.159,Rec
DEER2023,Any,EPr,CZ04,2020,0.106,Rec
DEER2023,Any,EPr,CZ04,2023,0.053,New
DEER2019,Any,EPr,CZ05,1975,1.039,Old
DEER2019,Any,EPr,CZ05,1985,0.125,Old
DEER2019,Any,EPr,CZ05,1996,0.169,Old
DEER2019,Any,EPr,CZ05,2003,0.108,Ex
DEER2019,Any,EPr,CZ05,2007,0.031,Ex
DEER2019,Any,EPr,CZ05,2011,0.031,Ex
DEER2019,Any,EPr,CZ05,2015,0.024,Ex
DEER2019,Any,EPr,CZ05,2017,0.024,Rec
DEER2023,Any,EPr,CZ05,2020,0.018,Rec
DEER2023,Any,EPr,CZ05,2023,0.009,New
DEER2019,Any,EPr,CZ06,1975,19.661,Old
DEER2019,Any,EPr,CZ06,1985,2.199,Old
DEER2019,Any,EPr,CZ06,1996,1.942,Old
DEER2019,Any,EPr,CZ06,2003,1.514,Ex
DEER2019,Any,EPr,CZ06,2007,0.446,Ex
DEER2019,Any,EPr,CZ06,2011,0.446,Ex
DEER2019,Any,EPr,CZ06,2015,0.335,Ex
DEER2019,Any,EPr,CZ06,2017,0.335,Rec
DEER2023,Any,EPr,CZ06,2020,0.222,Rec
DEER2023,Any,EPr,CZ06,2023,0.111,New
DEER2019,Any,EPr,CZ07,1975,4.474,Old
DEER2019,Any,EPr,CZ07,1985,1.161,Old
DEER2019,Any,EPr,CZ07,1996,1.194,Old
DEER2019,Any,EPr,CZ07,2003,0.874,Ex
DEER2019,Any,EPr,CZ07,2007,0.194,Ex
DEER2019,Any,EPr,CZ07,2011,0.194,Ex
DEER2019,Any,EPr,CZ07,2015,0.145,Ex
DEER2019,Any,EPr,CZ07,2017,0.145,Rec
DEER2023,Any,EPr,CZ07,2020,0.096,Rec
DEER2023,Any,EPr,CZ07,2023,0.048,New
DEER2019,Any,EPr,CZ08,1975,34.216,Old
DEER2019,Any,EPr,CZ08,1985,3.773,Old
DEER2019,Any,EPr,CZ08,1996,3.354,Old
DEER2019,Any,EPr,CZ08,2003,2.708,Ex
DEER2019,Any,EPr,CZ08,2007,0.785,Ex
DEER2019,Any,EPr,CZ08,2011,0.785,Ex
DEER2019,Any,EPr,CZ08,2015,0.589,Ex
DEER2019,Any,EPr,CZ08,2017,0.589,Rec
DEER2023,Any,EPr,CZ08,2020,0.394,Rec
DEER2023,Any,EPr,CZ08,2023,0.197,New
DEER2019,Any,EPr,CZ09,1975,25.511,Old
DEER2019,Any,EPr,CZ09,1985,2.328,Old
DEER2019,Any,EPr,CZ09,1996,2.25,Old
DEER2019,Any,EPr,CZ09,2003,2.23,Ex
DEER2019,Any,EPr,CZ09,2007,0.559,Ex
DEER2019,Any,EPr,CZ09,2011,0.559,Ex
DEER2019,Any,EPr,CZ09,2015,0.42,Ex
DEER2019,Any,EPr,CZ09,2017,0.42,Rec
DEER2023,Any,EPr,CZ09,2020,0.28,Rec
DEER2023,Any,EPr,CZ09,2023,0.14,New
DEER2019,Any,EPr,CZ10,1975,13.802,Old
DEER2019,Any,EPr,CZ10,1985,5.472,Old
DEER2019,Any,EPr,CZ10,1996,5.56,Old
DEER2019,Any,EPr,CZ10,2003,5.005,Ex
DEER2019,Any,EPr,CZ10,2007,1.253,Ex
DEER2019,Any,EPr,CZ10,2011,1.253,Ex
DEER2019,Any,EPr,CZ10,2015,0.939,Ex
DEER2019,Any,EPr,CZ10,2017,0.939,Rec
DEER2023,Any,EPr,CZ10,2020,0.624,Rec
DEER2023,Any,EPr,CZ10,2023,0.312,New
DEER2019,Any,EPr,CZ11,1975,2.407,Old
DEER2019,Any,EPr,CZ11,1985,0.528,Old
DEER2019,Any,EPr,CZ11,1996,0.592,Old
DEER2019,Any,EPr,CZ11,2003,0.462,Ex
DEER2019,Any,EPr,CZ11,2007,0.174,Ex
DEER2019,Any,EPr,CZ11,2011,0.174,Ex
DEER2019,Any,EPr,CZ11,2015,0.131,Ex
DEER2019,Any,EPr,CZ11,2017,0.131,Rec
DEER2023,Any,EPr,CZ11,2020,0.088,Rec
DEER2023,Any,EPr,CZ11,2023,0.044,New
DEER2019,Any,EPr,CZ12,1975,9.141,Old
DEER2019,Any,EPr,CZ12,1985,1.544,Old
DEER2019,Any,EPr,CZ12,1996,1.833,Old
DEER2019,Any,EPr,CZ12,2003,1.632,Ex
DEER2019,Any,EPr,CZ12,2007,0.535,Ex
DEER2019,Any,EPr,CZ12,2011,0.535,Ex
DEER2019,Any,EPr,CZ12,2015,0.401,Ex
DEER2019,Any,EPr,CZ12,2017,0.401,Rec
DEER2023,Any,EPr,CZ12,2020,0.268,Rec
DEER2023,Any,EPr,CZ12,2023,0.134,New
DEER2019,Any,EPr,CZ13,1975,9.557,Old
DEER2019,Any,EPr,CZ13,1985,2.008,Old
DEER2019,Any,EPr,CZ13,1996,2.746,Old
DEER2019,Any,EPr,CZ13,2003,1.578,Ex
DEER2019,Any,EPr,CZ13,2007,0.672,Ex
DEER2019,Any,EPr,CZ13,2011,0.672,Ex
DEER2019,Any,EPr,CZ13,2015,0.504,Ex
DEER2019,Any,EPr,CZ13,2017,0.504,Rec
DEER2023,Any,EPr,CZ13,2020,0.334,Rec
DEER2023,Any,EPr,CZ13,2023,0.167,New
DEER2019,Any,EPr,CZ14,1975,3.661,Old
DEER2019,Any,EPr,CZ14,1985,1.075,Old
DEER2019,Any,EPr,CZ14,1996,1.093,Old
DEER2019,Any,EPr,CZ14,2003,1.004,Ex
DEER2019,Any,EPr,CZ14,2007,0.261,Ex
DEER2019,Any,EPr,CZ14,2011,0.261,Ex
DEER2019,Any,EPr,CZ14,2015,0.196,Ex
DEER2019,Any,EPr,CZ14,2017,0.196,Rec
DEER2023,Any,EPr,CZ14,2020,0.13,Rec
DEER2023,Any,EPr,CZ14,2023,0.065,New
DEER2019,Any,EPr,CZ15,1975,1.017,Old
DEER2019,Any,EPr,CZ15,1985,0.433,Old
DEER2019,Any,EPr,CZ15,1996,0.439,Old
DEER2019,Any,EPr,CZ15,2003,0.404,Ex
DEER2019,Any,EPr,CZ15,2007,0.103,Ex
DEER2019,Any,EPr,CZ15,2011,0.103,Ex
DEER2019,Any,EPr,CZ15,2015,0.077,Ex
DEER2019,Any,EPr,CZ15,2017,0.077,Rec
DEER2023,Any,EPr,CZ15,2020,0.054,Rec
DEER2023,Any,EPr,CZ15,2023,0.027,New
DEER2019,Any,EPr,CZ16,1975,1.931,Old
DEER2019,Any,EPr,CZ16,1985,0.611,Old
DEER2019,Any,EPr,CZ16,1996,0.632,Old
DEER2019,Any,EPr,CZ16,2003,0.541,Ex
DEER2019,Any,EPr,CZ16,2007,0.158,Ex
DEER2019,Any,EPr,CZ16,2011,0.158,Ex
DEER2019,Any,EPr,CZ16,2015,0.118,Ex
DEER2019,Any,EPr,CZ16,2017,0.118,Rec
DEER2023,Any,EPr,CZ16,2020,0.08,Rec
DEER2023,Any,EPr,CZ16,2023,0.04,New
DEER2019,Any,ERC,CZ01,1975,0.431,Old
DEER2019,Any,ERC,CZ01,1985,0.113,Old
DEER2019,Any,ERC,CZ01,1996,0.058,Old
DEER2019,Any,ERC,CZ01,2003,0.047,Ex
DEER2019,Any,ERC,CZ01,2007,0.018,Ex
DEER2019,Any,ERC,CZ01,2011,0.018,Ex
DEER2019,Any,ERC,CZ01,2015,0.013,Ex
DEER2019,Any,ERC,CZ01,2017,0.013,Rec
DEER2023,Any,ERC,CZ01,2020,0.008,Rec
DEER2023,Any,ERC,CZ01,2023,0.004,New
