Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
MLI,M5,cPVVG,Measure,CZ01,12.469444444444443,19888694.757902984
OfS,M1,cDXGF,Base,CZ01,12.469444444444443,91925.61859157908
OfS,M1,cDXGF,Measure,CZ01,12.469444444444443,90358.2679553425
OfS,M1,cDXHP,Base,CZ01,12.469444444444443,92089.83310406675
OfS,M1,cDXHP,Measure,CZ01,12.469444444444443,90508.59986074454
OfS,M1,cPTAC,Base,CZ01,12.469444444444443,395977.567226694
OfS,M1,cPTAC,Measure,CZ01,12.469444444444443,391646.3027355096
OfS,M1,cPVVG,Base,CZ01,12.469444444444443,177738.40978214567
OfS,M1,cPVVG,Measure,CZ01,12.469444444444443,241277.8703368255
OfS,M2,cDXGF,Base,CZ01,12.469444444444443,10383137.607465075
OfS,M2,cDXGF,Measure,CZ01,12.469444444444443,8532563.775529454
OfS,M2,cDXHP,Base,CZ01,12.469444444444443,10397502.269185925
