File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cooling Capacity (W),Heating Capacity (W),Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh),Electricity:Facility [J](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Hourly)
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-7.71-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-7.71-Std,289566.6,78131.96,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,58.9,0.62,47488.13,82449.21,51355.88,0.0,22209.36,0.0,34137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,146893754.38706172,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-8.56-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-8.56-Std,289566.6,78131.96,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,56.32,0.62,47488.13,75281.97,51355.88,0.0,22209.36,0.0,34137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,140145528.17159474,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.25-Msr/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.25-Msr,289566.6,78131.96,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,54.48,0.62,47488.13,70156.0,51355.88,0.0,22209.36,0.0,34137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,135319226.25589222,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.41-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.41-Std,289566.6,78131.96,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,54.14,0.62,47488.13,69185.17,51355.88,0.0,22209.36,0.0,34137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,134405153.92337283,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.5-Std,289566.6,78131.96,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,53.93,0.62,47488.13,68617.14,51355.88,0.0,22209.36,0.0,34137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,133870336.4468304,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.15-Msr/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.15-Msr,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,52.54,0.62,47488.28,64754.22,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,130233370.3127459,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.70-Std,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,51.48,0.62,47488.28,61794.97,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,127447124.53158814,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.17-Msr/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.17-Msr,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,50.72,0.62,47488.27,59668.86,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,125445310.52006295,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.40-Msr,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,50.29,0.62,47488.26,58472.3,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,124318708.21590224,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.9-Std,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,49.57,0.62,47488.27,56477.05,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,122440105.86256231,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-12.84-Msr,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,48.3,0.62,47488.25,52926.89,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,119097489.2614472,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-14.28-Msr,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,46.7,0.62,47488.25,48483.67,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,114914028.11160427,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-7.61-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-7.61-Std,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,59.31,0.62,47488.32,83599.97,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,147977356.60327682,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-8.46-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-8.46-Std,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,56.58,0.62,47488.31,75982.87,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,140805571.20361972,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.13-Msr/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.13-Msr,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,54.77,0.62,47488.29,70955.08,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,136071714.18898508,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.31-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.31-Std,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,54.41,0.62,47488.3,69959.24,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,135134090.3358449,27.188333333333336
CZ08/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ08,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.5-Std,289566.6,76051.75,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2785.81,53.93,0.62,47488.29,68617.01,51355.88,0.0,22209.36,0.0,34137.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1617.26,0.0,0.0,133870336.44682986,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.27-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.27-Msr,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,57.44,31.45,26862.71,170561.47,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,357138103.6500679,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.70-Std,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,56.89,31.45,26862.71,167541.02,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,354966088.4455966,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.29-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.29-Msr,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,56.27,31.45,26862.71,164055.65,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,352459742.1049395,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.40-Msr,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,56.12,31.45,26862.71,163195.33,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,351841080.5235043,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.9-Std,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,55.65,31.45,26862.71,160585.76,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,349964524.89783114,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-12.84-Msr,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,54.81,31.45,26862.71,155942.52,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,346625550.06042635,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-14.28-Msr,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,53.77,31.45,26862.71,150131.26,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,342446646.77013403,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-7.71-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-7.71-Std,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,61.74,31.45,26862.71,194554.4,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,374391531.2971896,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.25-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.25-Msr,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,58.86,31.45,26862.71,178476.19,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,362829613.555288,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-8.56-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-8.56-Std,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,60.06,31.45,26862.71,185180.42,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,367650657.2397095,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.41-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.41-Std,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,58.63,31.45,26862.71,177206.44,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,361916537.099905,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.5-Std,406810.53,80730.51000000001,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,58.5,31.45,26862.71,176463.53,201226.15,0.0,282049.05,0.0,122649.05,91.45,0.0,0.0,0.0,0.0,0.0,0.0,61023.28,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114281.67,0.0,0.0,361382302.30427104,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.15-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.15-Msr,406810.53,65382.37,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,57.59,31.45,26863.03,171411.32,201226.15,0.0,282049.05,0.0,122649.04,91.47,0.0,0.0,0.0,0.0,0.0,0.0,61022.56,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114283.1,0.0,0.0,357749230.0847875,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.70-Std,406810.53,65382.37,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,56.89,31.45,26863.03,167540.93,201226.15,0.0,282049.05,0.0,122649.04,91.47,0.0,0.0,0.0,0.0,0.0,0.0,61022.56,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114283.1,0.0,0.0,354966025.61553776,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.17-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.17-Msr,406810.53,65382.37,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,56.4,31.45,26863.02,164760.2,201226.15,0.0,282049.05,0.0,122649.04,91.47,0.0,0.0,0.0,0.0,0.0,0.0,61022.56,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114283.1,0.0,0.0,352966396.6735538,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.40-Msr,406810.53,65382.37,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,56.12,31.45,26863.0,163195.23,201226.15,0.0,282049.05,0.0,122649.04,91.47,0.0,0.0,0.0,0.0,0.0,0.0,61022.56,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114283.1,0.0,0.0,351841024.10620475,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.9-Std,406810.53,65382.37,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:57",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,55.65,31.45,26863.01,160585.66,201226.15,0.0,282049.05,0.0,122649.04,91.47,0.0,0.0,0.0,0.0,0.0,0.0,61022.56,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114283.1,0.0,0.0,349964472.3313695,27.188333333333336
CZ08/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ08,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-12.84-Msr,406810.53,65382.37,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:58",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5574.24,54.81,31.45,26862.99,155942.41,201226.15,0.0,282049.05,0.0,122649.04,91.47,0.0,0.0,0.0,0.0,0.0,0.0,61022.56,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,114283.1,0.0,0.0,346625504.34580064,27.188333333333336
