File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ03/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,75.10,2441333.13,240.60,7821425.70
CZ03/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,75.18,139714.49,223.39,415161.13
CZ03/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,74.57,138595.80,221.38,411424.72
CZ03/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,73.71,136993.73,218.50,406073.80
CZ03/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,280.89,104283.32,656.85,243862.42
CZ03/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,280.10,103990.47,654.22,242884.23
CZ03/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,278.98,103572.98,650.46,241489.72
CZ03/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,225.00,234226.20,485.58,505480.78
CZ03/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,224.86,234080.76,485.11,504992.54
CZ03/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,224.67,233878.07,484.45,504303.32
CZ03/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,90.03,2007350.57,282.35,6295508.23
CZ03/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,89.55,1996767.25,280.77,6260149.52
CZ03/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,88.88,1981642.86,278.50,6209618.07
CZ03/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,166.02,2012841.03,522.44,6334086.01
CZ03/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,165.18,2002613.60,519.62,6299926.41
CZ03/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,163.97,1988010.34,515.60,6251151.52
CZ03/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,84.84,126137.34,258.93,384953.37
CZ03/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,84.39,125460.47,257.41,382692.62
CZ03/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,83.74,124494.19,255.24,379465.24
CZ03/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,65.18,3027707.54,213.44,9914414.78
CZ03/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,64.62,3001646.58,211.57,9827371.18
CZ03/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,63.85,2966079.64,209.01,9708577.61
CZ04/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,119.19,753035.08,389.98,2463926.22
CZ04/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,118.44,748330.07,387.50,2448211.49
CZ04/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,117.38,741611.77,383.94,2425772.37
CZ04/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,105.87,2795140.27,309.38,8168400.73
CZ04/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,105.44,2783914.48,307.96,8130902.74
CZ04/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,104.83,2767752.13,305.92,8076922.42
CZ04/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,113.42,429343.76,302.06,1143423.50
CZ04/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,113.00,427737.83,300.65,1138059.68
CZ04/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,112.39,425449.97,298.63,1130418.23
CZ04/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,77.37,20725.78,179.41,48064.25
CZ04/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,77.04,20638.15,178.32,47771.59
CZ04/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,76.56,20511.30,176.74,47347.92
CZ04/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,190.85,1319195.00,493.40,3410474.28
CZ04/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,190.57,1317288.39,492.47,3404083.70
CZ04/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,190.18,1314558.28,491.15,3394946.73
CZ04/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,111.60,8893548.53,347.05,27656771.30
CZ04/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,111.15,8857954.55,345.56,27537828.34
CZ04/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,110.51,8806339.94,343.39,27365382.37
CZ04/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,89.89,4125925.06,268.75,12335660.54
CZ04/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,89.76,4119768.25,268.29,12314491.70
CZ04/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,89.56,4110660.42,267.63,12283965.27
CZ04/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,191.14,7102124.34,422.05,15681763.88
CZ04/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,190.95,7094863.06,421.39,15657426.87
CZ04/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,190.68,7084940.10,420.49,15623991.73
CZ04/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,122.60,1139195.68,397.66,3694858.34
CZ04/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,121.77,1131476.57,394.88,3669076.52
CZ04/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,120.59,1120459.70,390.92,3632280.17
CZ04/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,65.53,182540.60,211.85,590187.13
CZ04/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,65.11,181372.04,210.45,586265.04
CZ04/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,64.49,179670.12,208.41,580596.07
CZ04/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,99.61,1027215.87,279.53,2882571.20
CZ04/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,99.40,1025021.79,278.81,2875080.56
CZ04/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,99.06,1021468.29,277.67,2863371.36
CZ04/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,87.47,2843690.22,281.50,9151294.96
CZ04/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,86.90,2824939.53,279.58,9088682.68
CZ04/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,86.08,2798329.56,276.84,8999647.15
CZ04/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,88.09,163707.24,267.19,496567.58
CZ04/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,87.40,162431.37,264.90,492306.14
CZ04/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,86.42,160612.14,261.63,486229.92
CZ04/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,306.71,113868.91,746.52,277153.33
CZ04/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,305.85,113550.27,743.66,276088.65
CZ04/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,304.63,113095.40,739.56,274569.03
CZ04/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,262.06,272801.55,573.55,597053.54
CZ04/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,261.91,272646.42,573.04,596528.80
CZ04/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,261.70,272423.59,572.32,595778.20
CZ04/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,102.74,2290782.72,325.23,7251496.83
CZ04/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,102.19,2278491.59,323.39,7210432.59
CZ04/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,101.40,2260941.40,320.76,7151798.57
CZ04/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,187.70,2275633.83,595.54,7220376.46
CZ04/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,186.74,2264000.63,592.34,7181521.51
CZ04/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,185.37,2247403.61,587.77,7126087.40
CZ04/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,99.27,147581.51,307.57,457257.35
CZ04/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,98.72,146772.26,305.75,454554.46
CZ04/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,97.95,145616.49,303.15,450694.18
CZ04/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,81.12,3767875.98,266.78,12392211.56
CZ04/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,80.41,3735198.85,264.43,12283069.95
CZ04/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,79.41,3688576.11,261.08,12127349.99
CZ05/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,98.56,622703.29,320.87,2027279.92
CZ05/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,97.90,618511.97,318.66,2013280.93
CZ05/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,96.95,612532.99,315.50,1993311.14
CZ05/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,96.76,2554798.36,277.54,7327666.48
CZ05/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,96.38,2544593.46,276.25,7293581.39
CZ05/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,95.83,2530052.45,274.41,7245011.17
CZ05/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,102.18,386782.12,262.62,994105.68
CZ05/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,101.82,385418.82,261.41,989552.27
CZ05/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,101.30,383472.14,259.70,983050.36
CZ05/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,67.79,18161.39,146.47,39239.01
CZ05/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,67.55,18096.29,145.66,39021.58
CZ05/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,67.20,18003.50,144.50,38711.67
CZ05/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,170.15,1176087.04,430.81,2977828.83
CZ05/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,169.90,1174368.12,429.97,2972062.93
CZ05/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,169.55,1171964.64,428.80,2963967.18
CZ05/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,103.11,8216741.30,318.26,25362334.90
CZ05/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,102.68,8182539.16,316.82,25248030.86
CZ05/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,102.06,8133304.02,314.76,25083598.66
CZ05/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,75.49,3464909.77,225.47,10348882.37
CZ05/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,75.36,3459098.20,225.04,10329272.96
CZ05/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,75.19,3451061.40,224.44,10301661.22
CZ05/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,180.11,6692408.96,388.30,14427719.00
CZ05/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,179.95,6686236.04,387.74,14406909.78
CZ05/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,179.72,6677593.82,386.95,14377634.04
CZ05/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,107.09,995059.34,345.46,3209889.63
CZ05/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,106.34,988076.70,342.95,3186568.87
CZ05/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,105.27,978117.89,339.37,3153306.48
CZ05/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,56.80,158245.83,182.91,509562.29
CZ05/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,56.39,157079.25,181.51,505665.47
CZ05/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,55.80,155439.53,179.54,500161.75
CZ05/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,90.12,929316.23,252.29,2601632.91
CZ05/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,89.92,927255.73,251.60,2594488.68
CZ05/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,89.61,924106.19,250.57,2583862.92
CZ05/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,78.30,2545451.27,251.35,8171180.69
CZ05/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,77.75,2527598.72,249.52,8111525.39
CZ05/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,76.97,2502085.18,246.90,8026254.01
CZ05/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,77.25,143568.97,230.20,427827.54
CZ05/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,76.62,142391.34,228.09,423894.23
CZ05/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,75.71,140712.66,225.07,418287.44
CZ05/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,284.89,105769.33,669.61,248597.62
CZ05/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,284.07,105463.98,666.86,247577.67
CZ05/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,282.90,105028.37,662.94,246122.58
CZ05/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,228.17,237521.67,493.51,513733.49
CZ05/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,228.02,237368.57,493.02,513224.05
CZ05/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,227.83,237164.55,492.34,512522.09
CZ05/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,91.93,2049785.66,288.66,6436256.22
CZ05/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,91.43,2038648.65,287.00,6399051.93
CZ05/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,90.72,2022762.75,284.61,6345982.99
CZ05/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,168.76,2045998.38,531.46,6443436.61
CZ05/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,167.88,2035362.50,528.53,6407912.77
CZ05/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,166.63,2020180.67,524.35,6357205.45
CZ05/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,86.55,128668.65,264.54,393296.39
CZ05/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,86.07,127953.75,262.94,390908.68
CZ05/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,85.38,126933.34,260.65,387500.99
CZ05/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,66.72,3099047.53,218.55,10151771.31
CZ05/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,66.12,3071321.08,216.56,10059164.97
CZ05/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,65.28,3032456.42,213.76,9929357.00
CZ06/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,100.40,634317.72,327.52,2069300.11
CZ06/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,99.63,629495.83,324.97,2053194.98
CZ06/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,98.55,622617.05,321.34,2030219.87
CZ06/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,99.15,2617871.17,288.86,7626684.20
CZ06/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,98.74,2607028.24,287.49,7590468.74
CZ06/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,98.16,2591544.08,285.53,7538751.69
CZ06/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,104.66,396190.28,275.13,1041473.34
CZ06/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,104.25,394631.02,273.75,1036265.41
CZ06/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,103.66,392405.51,271.79,1028832.21
CZ06/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,68.51,18353.39,151.02,40458.33
CZ06/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,68.23,18277.45,150.08,40204.72
CZ06/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,67.82,18168.86,148.72,39842.02
CZ06/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,161.57,1116776.01,433.79,2998438.56
CZ06/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,161.30,1114923.56,432.89,2992250.31
CZ06/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,160.92,1112279.96,431.62,2983414.80
CZ06/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,105.78,8430097.66,329.28,26241017.32
CZ06/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,105.33,8394244.79,327.78,26121264.11
CZ06/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,104.69,8343074.03,325.64,25950347.11
CZ06/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,78.70,3612273.89,244.25,11211004.74
CZ06/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,78.56,3606036.35,243.80,11190111.86
